species,acoustic_index,temporal_pearson_r,temporal_pearson_p,temporal_spearman_r,temporal_spearman_p,circadian_r,circadian_p,best_lag,best_lag_r,best_lag_p,max_correlation
Atlantic croaker,EVNtFraction,0.009900376704098227,0.5130132164929648,-0.001059020761276616,0.9442162912072072,0.6226907528973707,0.030567474421895086,,,,0.6226907528973707
Atlantic croaker,EVNtMean,-0.09473909630019159,3.525455083849005e-10,-0.18267968691956143,4.351969428322587e-34,0.7123156532383506,0.009341708386127513,,,,0.7123156532383506
Atlantic croaker,EVNtMean,-0.09473909630019159,3.525455083849005e-10,-0.18267968691956143,4.351969428322587e-34,0.10010011677112073,0.7569214459608822,,,,0.18267968691956143
Atlantic croaker,EVNtMean,-0.09473909630019159,3.525455083849005e-10,-0.18267968691956143,4.351969428322587e-34,-0.03408159934821607,0.9162570754146222,,,,0.18267968691956143
Atlantic croaker,EVNtCount,0.17484971361741303,2.507054742821407e-31,0.18187922428601813,8.447653068599212e-34,0.3857523473819302,0.21554839607675602,,,,0.3857523473819302
Atlantic croaker,EVNtCount,0.17484971361741303,2.507054742821407e-31,0.18187922428601813,8.447653068599212e-34,0.16013552180403162,0.6190834768768947,,,,0.18187922428601813
Atlantic croaker,EVNtCount,0.17484971361741303,2.507054742821407e-31,0.18187922428601813,8.447653068599212e-34,0.8820292429872293,0.00014715077305309734,,,,0.8820292429872293
Atlantic croaker,MEANf,0.09262856642372749,8.6054239780703e-10,0.12171167099169254,6.929820137163559e-16,0.2835053915941496,0.3718753762215269,,,,0.2835053915941496
Atlantic croaker,MEANf,0.09262856642372749,8.6054239780703e-10,0.12171167099169254,6.929820137163559e-16,-0.7991344256285616,0.001817894146666141,,,,0.7991344256285616
Atlantic croaker,MEANf,0.09262856642372749,8.6054239780703e-10,0.12171167099169254,6.929820137163559e-16,-0.6104300325522601,0.035022664676724435,,,,0.6104300325522601
Atlantic croaker,VARf,-0.03902981940192468,0.00988694495912162,0.09010539648111211,2.437738266017253e-09,-0.307754756644198,0.33048602897421825,,,,0.307754756644198
Atlantic croaker,VARf,-0.03902981940192468,0.00988694495912162,0.09010539648111211,2.437738266017253e-09,-0.8796673167480545,0.0001618148417591544,,,,0.8796673167480545
Atlantic croaker,VARf,-0.03902981940192468,0.00988694495912162,0.09010539648111211,2.437738266017253e-09,-0.6783799916322615,0.015305141150112873,,,,0.6783799916322615
Atlantic croaker,SKEWf,-0.051371821399051165,0.000682590254807185,0.038018566372951944,0.011975395838464097,-0.38485051601842407,0.2167153450443083,,,,0.38485051601842407
Atlantic croaker,SKEWf,-0.051371821399051165,0.000682590254807185,0.038018566372951944,0.011975395838464097,-0.9192020056283574,2.3651222054294888e-05,,,,0.9192020056283574
Atlantic croaker,SKEWf,-0.051371821399051165,0.000682590254807185,0.038018566372951944,0.011975395838464097,-0.6771514502067417,0.015563429172602193,,,,0.6771514502067417
Atlantic croaker,KURTf,-0.057364696004158645,0.00014864642022928976,0.03493845035138243,0.020934935646218133,-0.3996211785349087,0.19808179846195015,,,,0.3996211785349087
Atlantic croaker,KURTf,-0.057364696004158645,0.00014864642022928976,0.03493845035138243,0.020934935646218133,-0.9089584712243775,4.220696620688646e-05,,,,0.9089584712243775
Atlantic croaker,KURTf,-0.057364696004158645,0.00014864642022928976,0.03493845035138243,0.020934935646218133,-0.6357773006544941,0.026278243909626162,,,,0.6357773006544941
Atlantic croaker,NBPEAKS,-0.1046743025754523,4.059593463886234e-12,-0.12114576073198317,9.439200636100722e-16,-0.8809501489081535,0.00015371535041757705,,,,0.8809501489081535
Atlantic croaker,NBPEAKS,-0.1046743025754523,4.059593463886234e-12,-0.12114576073198317,9.439200636100722e-16,0.2137243992672886,0.5047823992752523,,,,0.2137243992672886
Atlantic croaker,NBPEAKS,-0.1046743025754523,4.059593463886234e-12,-0.12114576073198317,9.439200636100722e-16,-0.7819710197925251,0.002655372070102728,,,,0.7819710197925251
Atlantic croaker,LEQf,0.07679643805643525,3.742798745586519e-07,0.10532501053973077,2.984676528916572e-12,0.24685808081355048,0.43922883688446407,,,,0.24685808081355048
Atlantic croaker,LEQf,0.07679643805643525,3.742798745586519e-07,0.10532501053973077,2.984676528916572e-12,-0.8866333288755255,0.00012156340643147198,,,,0.8866333288755255
Atlantic croaker,LEQf,0.07679643805643525,3.742798745586519e-07,0.10532501053973077,2.984676528916572e-12,-0.6572505088450221,0.02020909587587267,,,,0.6572505088450221
Atlantic croaker,ENRf,0.07679643805516959,3.742798747241826e-07,0.10532501053973077,2.984676528916572e-12,0.24685808080120047,0.43922883690809866,,,,0.24685808080120047
Atlantic croaker,ENRf,0.07679643805516959,3.742798747241826e-07,0.10532501053973077,2.984676528916572e-12,-0.8866333288778113,0.00012156340641969975,,,,0.8866333288778113
Atlantic croaker,ENRf,0.07679643805516959,3.742798747241826e-07,0.10532501053973077,2.984676528916572e-12,-0.6572505088330289,0.020209095878945163,,,,0.6572505088330289
Atlantic croaker,BGNf,0.050330890567314476,0.0008760758577288915,0.08669566372701852,9.526110384950669e-09,-0.08160256762794005,0.8009535271586751,,,,0.08669566372701852
Atlantic croaker,BGNf,0.050330890567314476,0.0008760758577288915,0.08669566372701852,9.526110384950669e-09,-0.7942857869603056,0.002030308290240873,,,,0.7942857869603056
Atlantic croaker,BGNf,0.050330890567314476,0.0008760758577288915,0.08669566372701852,9.526110384950669e-09,-0.5230957326954628,0.08096087543979234,,,,0.5230957326954628
Atlantic croaker,SNRf,-0.005877758962463001,0.6977509453722516,-0.04897255212831785,0.0012051700480715556,0.37236503083674166,0.23326284041805637,,,,0.37236503083674166
Atlantic croaker,SNRf,-0.005877758962463001,0.6977509453722516,-0.04897255212831785,0.0012051700480715556,0.6061144959247105,0.03669576417686315,,,,0.6061144959247105
Atlantic croaker,SNRf,-0.005877758962463001,0.6977509453722516,-0.04897255212831785,0.0012051700480715556,0.26223161078445467,0.4102898278029993,,,,0.26223161078445467
Atlantic croaker,Hf,0.0628671052214478,3.2123702554469825e-05,0.05592035580407042,0.00021759667145616023,0.34451117732517256,0.27280720966931415,,,,0.34451117732517256
Atlantic croaker,Hf,0.0628671052214478,3.2123702554469825e-05,0.05592035580407042,0.00021759667145616023,0.9583729668419179,9.178169875669355e-07,,,,0.9583729668419179
Atlantic croaker,Hf,0.0628671052214478,3.2123702554469825e-05,0.05592035580407042,0.00021759667145616023,0.6640519692447036,0.01852081422467735,,,,0.6640519692447036
Atlantic croaker,EAS,-0.14016685093136183,1.3140293868872877e-20,-0.20753481980344965,1.055156776237148e-43,-0.9178680004681017,2.5610395658613407e-05,,,,0.9178680004681017
Atlantic croaker,EAS,-0.14016685093136183,1.3140293868872877e-20,-0.20753481980344965,1.055156776237148e-43,0.03850399420473716,0.9054311351609328,,,,0.20753481980344965
Atlantic croaker,EAS,-0.14016685093136183,1.3140293868872877e-20,-0.20753481980344965,1.055156776237148e-43,-0.4366073422209699,0.1558732285215249,,,,0.4366073422209699
Atlantic croaker,ECU,-0.1544487900267951,9.98751485993895e-25,-0.2138446258260534,2.358205006351882e-46,-0.9108810485782949,3.8060771233801646e-05,,,,0.9108810485782949
Atlantic croaker,ECU,-0.1544487900267951,9.98751485993895e-25,-0.2138446258260534,2.358205006351882e-46,0.19667114732531993,0.5401125115521805,,,,0.2138446258260534
Atlantic croaker,ECU,-0.1544487900267951,9.98751485993895e-25,-0.2138446258260534,2.358205006351882e-46,-0.3568862465664834,0.2547910088737044,,,,0.3568862465664834
Atlantic croaker,ECV,-0.13790668006438622,5.4088634797648573e-20,-0.20496713315597218,1.1952281878159767e-42,-0.9307869448148549,1.1128122828245966e-05,,,,0.9307869448148549
Atlantic croaker,ECV,-0.13790668006438622,5.4088634797648573e-20,-0.20496713315597218,1.1952281878159767e-42,0.09629961025573813,0.7659186341810704,,,,0.20496713315597218
Atlantic croaker,ECV,-0.13790668006438622,5.4088634797648573e-20,-0.20496713315597218,1.1952281878159767e-42,-0.43576557239168295,0.15676382159640448,,,,0.43576557239168295
Atlantic croaker,EPS,0.15884676904984862,4.4494446222803934e-26,0.16148080686703264,6.611334390153912e-27,0.7640162116198133,0.003817297222616635,,,,0.7640162116198133
Atlantic croaker,EPS,0.15884676904984862,4.4494446222803934e-26,0.16148080686703264,6.611334390153912e-27,0.11829424534923885,0.7142489332360324,,,,0.16148080686703264
Atlantic croaker,EPS,0.15884676904984862,4.4494446222803934e-26,0.16148080686703264,6.611334390153912e-27,-0.10557189002621906,0.744016515537521,,,,0.16148080686703264
Atlantic croaker,EPS_KURT,0.17497328340862997,2.272927161073293e-31,0.16766042812973192,6.640654664115777e-29,0.6857601817471409,0.013819437265898807,,,,0.6857601817471409
Atlantic croaker,EPS_KURT,0.17497328340862997,2.272927161073293e-31,0.16766042812973192,6.640654664115777e-29,0.0900732078565328,0.780715896815269,,,,0.17497328340862997
Atlantic croaker,EPS_KURT,0.17497328340862997,2.272927161073293e-31,0.16766042812973192,6.640654664115777e-29,-0.4263213235666552,0.1669779555702119,,,,0.4263213235666552
Atlantic croaker,EPS_SKEW,0.17075020734083532,6.2211635078809146e-30,0.1673243483240211,8.568090444022651e-29,0.6574337607344812,0.020162188560075074,,,,0.6574337607344812
Atlantic croaker,EPS_SKEW,0.17075020734083532,6.2211635078809146e-30,0.1673243483240211,8.568090444022651e-29,0.1766704039722969,0.5828182482120847,,,,0.1766704039722969
Atlantic croaker,EPS_SKEW,0.17075020734083532,6.2211635078809146e-30,0.1673243483240211,8.568090444022651e-29,-0.48612995803968584,0.10905766974167604,,,,0.48612995803968584
Atlantic croaker,ACI,-0.08680206304213095,9.136446118072273e-09,-0.10946968704477437,4.025983051038973e-13,-0.7905868630076198,0.002204731762080021,,,,0.7905868630076198
Atlantic croaker,ACI,-0.08680206304213095,9.136446118072273e-09,-0.10946968704477437,4.025983051038973e-13,-0.00045510107329341243,0.9988800250117298,,,,0.10946968704477437
Atlantic croaker,ACI,-0.08680206304213095,9.136446118072273e-09,-0.10946968704477437,4.025983051038973e-13,-0.7638622428496087,0.0038286882542409367,,,,0.7638622428496087
Atlantic croaker,NDSI,0.06774491703263619,7.422941050569231e-06,0.015539997829447368,0.30450539127675663,0.3644149288778027,0.24417996474702794,,,,0.3644149288778027
Atlantic croaker,NDSI,0.06774491703263619,7.422941050569231e-06,0.015539997829447368,0.30450539127675663,0.8590463310415514,0.0003441757403139631,,,,0.8590463310415514
Atlantic croaker,NDSI,0.06774491703263619,7.422941050569231e-06,0.015539997829447368,0.30450539127675663,0.590418005538733,0.04326300803415998,,,,0.590418005538733
Atlantic croaker,rBA,0.06774491703514009,7.422941044793664e-06,0.015539997829447368,0.30450539127675663,0.3644149288907739,0.2441799647289745,,,,0.3644149288907739
Atlantic croaker,rBA,0.06774491703514009,7.422941044793664e-06,0.015539997829447368,0.30450539127675663,0.8590463310441903,0.0003441757402833428,,,,0.8590463310441903
Atlantic croaker,rBA,0.06774491703514009,7.422941044793664e-06,0.015539997829447368,0.30450539127675663,0.5904180055394843,0.04326300803382715,,,,0.5904180055394843
Atlantic croaker,AnthroEnergy,-0.048236033571733526,0.001428132561284746,0.053902030377466416,0.0003652428873830412,-0.3392612835229426,0.28066529731540035,,,,0.3392612835229426
Atlantic croaker,AnthroEnergy,-0.048236033571733526,0.001428132561284746,0.053902030377466416,0.0003652428873830412,-0.8671108852546394,0.0002600168102831486,,,,0.8671108852546394
Atlantic croaker,AnthroEnergy,-0.048236033571733526,0.001428132561284746,0.053902030377466416,0.0003652428873830412,-0.6811031103161083,0.014743902349777923,,,,0.6811031103161083
Atlantic croaker,BioEnergy,0.10403173303140739,5.490318310228654e-12,0.1421617578156776,3.696369648757097e-21,0.795131460125615,0.0019919583785744975,,,,0.795131460125615
Atlantic croaker,BioEnergy,0.10403173303140739,5.490318310228654e-12,0.1421617578156776,3.696369648757097e-21,-0.9182765863233954,2.4997238522834e-05,,,,0.9182765863233954
Atlantic croaker,BioEnergy,0.10403173303140739,5.490318310228654e-12,0.1421617578156776,3.696369648757097e-21,0.047878732735006924,0.8825328255610085,,,,0.1421617578156776
Atlantic croaker,BI,-0.009535761097919067,0.5286550213838729,0.007891412361017565,0.6020819050064077,0.09865315755552494,0.7603437251428304,,,,0.09865315755552494
Atlantic croaker,BI,-0.009535761097919067,0.5286550213838729,0.007891412361017565,0.6020819050064077,0.2679443221129449,0.3997855930334404,,,,0.2679443221129449
Atlantic croaker,BI,-0.009535761097919067,0.5286550213838729,0.007891412361017565,0.6020819050064077,0.05017793082103028,0.8769288607237757,,,,0.05017793082103028
Atlantic croaker,ROU,-0.012501883688360537,0.4087723980415774,0.11078630738253159,2.0967733364905748e-13,-0.2742087144495065,0.3884252651442003,,,,0.2742087144495065
Atlantic croaker,ROU,-0.012501883688360537,0.4087723980415774,0.11078630738253159,2.0967733364905748e-13,-0.8871839596030336,0.00011875353460999128,,,,0.8871839596030336
Atlantic croaker,ROU,-0.012501883688360537,0.4087723980415774,0.11078630738253159,2.0967733364905748e-13,-0.6829468194445341,0.014372624776746844,,,,0.6829468194445341
Atlantic croaker,ADI,0.11047043125758275,2.4537475768882586e-13,0.1802421850319884,3.2484685397586957e-33,0.3681259737927162,0.23904710774487503,,,,0.3681259737927162
Atlantic croaker,ADI,0.11047043125758275,2.4537475768882586e-13,0.1802421850319884,3.2484685397586957e-33,0.9222592326373408,1.960542694913588e-05,,,,0.9222592326373408
Atlantic croaker,ADI,0.11047043125758275,2.4537475768882586e-13,0.1802421850319884,3.2484685397586957e-33,0.4961036528034194,0.10092013290733334,,,,0.4961036528034194
Atlantic croaker,AEI,-0.1420344112025993,4.010284124436675e-21,-0.17900312157247217,8.92716011512576e-33,-0.3105644277263809,0.3258596958706447,,,,0.3105644277263809
Atlantic croaker,AEI,-0.1420344112025993,4.010284124436675e-21,-0.17900312157247217,8.92716011512576e-33,-0.9021938263633571,5.9695225742805515e-05,,,,0.9021938263633571
Atlantic croaker,AEI,-0.1420344112025993,4.010284124436675e-21,-0.17900312157247217,8.92716011512576e-33,-0.33378586357194917,0.2889968386738468,,,,0.33378586357194917
Atlantic croaker,LFC,0.1713952857675428,3.773133510552031e-30,0.1910895302448633,3.3992958339526753e-37,0.7601315279733926,0.00411266243704614,,,,0.7601315279733926
Atlantic croaker,LFC,0.1713952857675428,3.773133510552031e-30,0.1910895302448633,3.3992958339526753e-37,0.4818949974222948,0.11264077694348147,,,,0.4818949974222948
Atlantic croaker,LFC,0.1713952857675428,3.773133510552031e-30,0.1910895302448633,3.3992958339526753e-37,-0.2100152743567294,0.512378421850357,,,,0.2100152743567294
Atlantic croaker,MFC,0.13237480583435948,1.5644365983328105e-18,0.16687239490309663,1.2060084138711098e-28,0.8888691213724135,0.0001104688396560783,,,,0.8888691213724135
Atlantic croaker,MFC,0.13237480583435948,1.5644365983328105e-18,0.16687239490309663,1.2060084138711098e-28,0.2985143366058979,0.34595066573984834,,,,0.2985143366058979
Atlantic croaker,MFC,0.13237480583435948,1.5644365983328105e-18,0.16687239490309663,1.2060084138711098e-28,0.4626353992566429,0.1299152513629172,,,,0.4626353992566429
Atlantic croaker,HFC,0.1520249094079567,5.3383958974103896e-24,0.17516821094491886,1.9469528356310067e-31,0.9023809806762821,5.914542179091118e-05,,,,0.9023809806762821
Atlantic croaker,HFC,0.1520249094079567,5.3383958974103896e-24,0.17516821094491886,1.9469528356310067e-31,0.19086796770101783,0.5523666134460594,,,,0.19086796770101783
Atlantic croaker,HFC,0.1520249094079567,5.3383958974103896e-24,0.17516821094491886,1.9469528356310067e-31,0.4634919639554642,0.12911245594697268,,,,0.4634919639554642
Atlantic croaker,ACTspFract,0.1520961378972542,5.083794957597108e-24,0.18009538094751534,3.663211511207724e-33,0.9004012068052282,6.516744207269859e-05,,,,0.9004012068052282
Atlantic croaker,ACTspFract,0.1520961378972542,5.083794957597108e-24,0.18009538094751534,3.663211511207724e-33,0.23779125226846945,0.4567442790389192,,,,0.23779125226846945
Atlantic croaker,ACTspFract,0.1520961378972542,5.083794957597108e-24,0.18009538094751534,3.663211511207724e-33,0.3821945446196895,0.22017424339939015,,,,0.3821945446196895
Atlantic croaker,ACTspCount,0.15216109903721609,4.86209831178983e-24,0.18024403164379257,3.243560319855781e-33,0.9002436131013759,6.566671635024849e-05,,,,0.9002436131013759
Atlantic croaker,ACTspCount,0.15216109903721609,4.86209831178983e-24,0.18024403164379257,3.243560319855781e-33,0.2403038546312246,0.4518576913122276,,,,0.2403038546312246
Atlantic croaker,ACTspCount,0.15216109903721609,4.86209831178983e-24,0.18024403164379257,3.243560319855781e-33,0.38484035889310625,0.21672850982445988,,,,0.38484035889310625
Atlantic croaker,ACTspMean,-0.12146556810251494,7.928034349551941e-16,-0.12876934687656916,1.3007059246725618e-17,-0.7423805060728426,0.005688246143631687,,,,0.7423805060728426
Atlantic croaker,ACTspMean,-0.12146556810251494,7.928034349551941e-16,-0.12876934687656916,1.3007059246725618e-17,0.08735229535476015,0.787203563707152,,,,0.12876934687656916
Atlantic croaker,ACTspMean,-0.12146556810251494,7.928034349551941e-16,-0.12876934687656916,1.3007059246725618e-17,-0.648041495284881,0.022670574508847713,,,,0.648041495284881
Atlantic croaker,EVNspFract,0.12277006189158643,3.8728351962118614e-16,0.1426298689941693,2.737612786542761e-21,0.89553737838639,8.20167897204215e-05,,,,0.89553737838639
Atlantic croaker,EVNspFract,0.12277006189158643,3.8728351962118614e-16,0.1426298689941693,2.737612786542761e-21,0.19336906926253722,0.5470712040957784,,,,0.19336906926253722
Atlantic croaker,EVNspFract,0.12277006189158643,3.8728351962118614e-16,0.1426298689941693,2.737612786542761e-21,0.46986769897200054,0.12323852010765435,,,,0.46986769897200054
Atlantic croaker,EVNspMean,-0.02971479078138622,0.04955941599180289,-0.033776020473937594,0.025596214062808893,0.8537289191949158,0.000410318299639208,,,,0.8537289191949158
Atlantic croaker,EVNspMean,-0.02971479078138622,0.04955941599180289,-0.033776020473937594,0.025596214062808893,0.12836773780395722,0.6909336501008422,,,,0.12836773780395722
Atlantic croaker,EVNspMean,-0.02971479078138622,0.04955941599180289,-0.033776020473937594,0.025596214062808893,0.46433577282492333,0.12832478442398748,,,,0.46433577282492333
Atlantic croaker,EVNspCount,0.14451433774151148,8.090635850412109e-22,0.16919402310996395,2.0618147631133135e-29,0.8968055199261902,7.732786074023346e-05,,,,0.8968055199261902
Atlantic croaker,EVNspCount,0.14451433774151148,8.090635850412109e-22,0.16919402310996395,2.0618147631133135e-29,0.24725971817618098,0.43846054444860855,,,,0.24725971817618098
Atlantic croaker,EVNspCount,0.14451433774151148,8.090635850412109e-22,0.16919402310996395,2.0618147631133135e-29,0.06370176895829799,0.844079027506391,,,,0.16919402310996395
Atlantic croaker,TFSD,-0.215991305572694,2.8256770177212957e-47,-0.213505776131834,3.2894135435225677e-46,-0.11660533282086297,0.7181806038061658,,,,0.215991305572694
Atlantic croaker,TFSD,-0.215991305572694,2.8256770177212957e-47,-0.213505776131834,3.2894135435225677e-46,0.2577354871829115,0.4186528268912323,,,,0.2577354871829115
Atlantic croaker,TFSD,-0.215991305572694,2.8256770177212957e-47,-0.213505776131834,3.2894135435225677e-46,0.2452212874333331,0.44236656737446955,,,,0.2452212874333331
Atlantic croaker,H_Havrda,0.044591528209741965,0.0032013251574387292,-0.005816765868071915,0.7007352075925212,0.395187860886544,0.20356737035770583,,,,0.395187860886544
Atlantic croaker,H_Havrda,0.044591528209741965,0.0032013251574387292,-0.005816765868071915,0.7007352075925212,0.9484653512701592,2.624670434595817e-06,,,,0.9484653512701592
Atlantic croaker,H_Havrda,0.044591528209741965,0.0032013251574387292,-0.005816765868071915,0.7007352075925212,0.5974473275468039,0.04022694203161501,,,,0.5974473275468039
Atlantic croaker,H_Renyi,0.05793304383229736,0.00012764131060396942,-0.007822165148302423,0.6052724205485838,0.3623305503351496,0.2470911943840486,,,,0.3623305503351496
Atlantic croaker,H_Renyi,0.05793304383229736,0.00012764131060396942,-0.007822165148302423,0.6052724205485838,0.8678085092474164,0.0002535732828090149,,,,0.8678085092474164
Atlantic croaker,H_Renyi,0.05793304383229736,0.00012764131060396942,-0.007822165148302423,0.6052724205485838,0.6663596731719248,0.017972197364664853,,,,0.6663596731719248
Atlantic croaker,H_pairedShannon,0.06274059639770041,3.3323052613275674e-05,0.055350682067467176,0.0002522819666876043,0.34590834596855996,0.27073745829423024,,,,0.34590834596855996
Atlantic croaker,H_pairedShannon,0.06274059639770041,3.3323052613275674e-05,0.055350682067467176,0.0002522819666876043,0.9582495108183842,9.313133735475021e-07,,,,0.9582495108183842
Atlantic croaker,H_pairedShannon,0.06274059639770041,3.3323052613275674e-05,0.055350682067467176,0.0002522819666876043,0.6630632987294747,0.01875956633969324,,,,0.6630632987294747
Atlantic croaker,H_gamma,0.08096623103322301,8.396497352353789e-08,0.09958118506905213,4.226239664846563e-11,0.28462413513429025,0.36990896792971817,,,,0.28462413513429025
Atlantic croaker,H_gamma,0.08096623103322301,8.396497352353789e-08,0.09958118506905213,4.226239664846563e-11,0.9460733861979276,3.2796475588587866e-06,,,,0.9460733861979276
Atlantic croaker,H_gamma,0.08096623103322301,8.396497352353789e-08,0.09958118506905213,4.226239664846563e-11,0.6340308288622531,0.026823827755724478,,,,0.6340308288622531
Atlantic croaker,H_GiniSimpson,0.05828450934981845,0.00011608650934798484,0.004807603154769915,0.7507508535044352,0.3781777300446899,0.22546817336389444,,,,0.3781777300446899
Atlantic croaker,H_GiniSimpson,0.05828450934981845,0.00011608650934798484,0.004807603154769915,0.7507508535044352,0.9527653338390527,1.710229464189702e-06,,,,0.9527653338390527
Atlantic croaker,H_GiniSimpson,0.05828450934981845,0.00011608650934798484,0.004807603154769915,0.7507508535044352,0.6483801609582406,0.02257637410123266,,,,0.6483801609582406
Atlantic croaker,RAOQ,0.08977980265955234,2.7826669220466696e-09,0.11631038836486086,1.2480142903400308e-14,0.2579031948082481,0.4183393792577905,,,,0.2579031948082481
Atlantic croaker,RAOQ,0.08977980265955234,2.7826669220466696e-09,0.11631038836486086,1.2480142903400308e-14,0.9669824481515656,2.9236447561165365e-07,,,,0.9669824481515656
Atlantic croaker,RAOQ,0.08977980265955234,2.7826669220466696e-09,0.11631038836486086,1.2480142903400308e-14,0.630156858436697,0.02806318479824822,,,,0.630156858436697
Atlantic croaker,AGI,-0.008288688504601138,0.5839260286121395,-0.00014034101776935417,0.9926016400071578,0.7650016280460986,0.0037450009049009177,,,,0.7650016280460986
Atlantic croaker,AGI,-0.008288688504601138,0.5839260286121395,-0.00014034101776935417,0.9926016400071578,0.49820832940499005,0.09925638273370686,,,,0.49820832940499005
Atlantic croaker,AGI,-0.008288688504601138,0.5839260286121395,-0.00014034101776935417,0.9926016400071578,-0.3977218947731311,0.20042063847605898,,,,0.3977218947731311
Atlantic croaker,nROI,-0.1464592665378599,2.260278478516929e-22,-0.15086337962877805,1.1804567757699122e-23,0.8832034553132864,0.0001402588063015565,,,,0.8832034553132864
Atlantic croaker,nROI,-0.1464592665378599,2.260278478516929e-22,-0.15086337962877805,1.1804567757699122e-23,0.10859118608439823,0.736921216794874,,,,0.15086337962877805
Atlantic croaker,nROI,-0.1464592665378599,2.260278478516929e-22,-0.15086337962877805,1.1804567757699122e-23,0.9309637552653818,1.099003400288875e-05,,,,0.9309637552653818
Atlantic croaker,aROI,-0.14320024941914666,1.896216899121901e-21,-0.14992621699655997,2.2291416318637676e-23,0.8100783236943323,0.0014010858613993716,,,,0.8100783236943323
Atlantic croaker,aROI,-0.14320024941914666,1.896216899121901e-21,-0.14992621699655997,2.2291416318637676e-23,0.21926464857457056,0.49353025262616707,,,,0.21926464857457056
Atlantic croaker,aROI,-0.14320024941914666,1.896216899121901e-21,-0.14992621699655997,2.2291416318637676e-23,0.8591530276444487,0.00034293948006199255,,,,0.8591530276444487
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.5234607146304027,0.08071110048794732,6.0,0.051982632252662586,0.0005935300790742367,0.5234607146304027
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.5234607146304027,0.08071110048794732,0.0,0.09614010822931224,1.956375606906029e-10,0.5234607146304027
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.5234607146304027,0.08071110048794732,3.0,0.06519724646689132,1.6301832496916186e-05,0.5234607146304027
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.7267171402904886,0.007422590511017574,6.0,0.051982632252662586,0.0005935300790742367,0.7267171402904886
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.7267171402904886,0.007422590511017574,0.0,0.09614010822931224,1.956375606906029e-10,0.7267171402904886
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.7267171402904886,0.007422590511017574,3.0,0.06519724646689132,1.6301832496916186e-05,0.7267171402904886
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.15016208144027615,0.6413476019685611,6.0,0.051982632252662586,0.0005935300790742367,0.15016208144027615
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.15016208144027615,0.6413476019685611,0.0,0.09614010822931224,1.956375606906029e-10,0.15016208144027615
Oyster toadfish boat whistle,File,0.05087000006725187,0.0007702872094909419,0.044446537936338064,0.0033020865182036173,0.15016208144027615,0.6413476019685611,3.0,0.06519724646689132,1.6301832496916186e-05,0.15016208144027615
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.5626219027176801,0.05686325702953978,6.0,-0.012597800045033592,0.40550955003434885,0.5626219027176801
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.5626219027176801,0.05686325702953978,0.0,0.02537620675883685,0.0936699110958163,0.5626219027176801
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.5626219027176801,0.05686325702953978,1.0,0.028228728571456713,0.06217145968265632,0.5626219027176801
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.37733531323510405,0.22658802096513875,6.0,-0.012597800045033592,0.40550955003434885,0.37733531323510405
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.37733531323510405,0.22658802096513875,0.0,0.02537620675883685,0.0936699110958163,0.37733531323510405
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.37733531323510405,0.22658802096513875,1.0,0.028228728571456713,0.06217145968265632,0.37733531323510405
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.20096650247330883,0.5311168164034812,6.0,-0.012597800045033592,0.40550955003434885,0.20096650247330883
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.20096650247330883,0.5311168164034812,0.0,0.02537620675883685,0.0936699110958163,0.20096650247330883
Oyster toadfish boat whistle,Black drum,0.0009825187602828342,0.9482401431255282,0.00889549347961068,0.5566973860715024,-0.20096650247330883,0.5311168164034812,1.0,0.028228728571456713,0.06217145968265632,0.20096650247330883
