species,acoustic_index,circadian_r,circadian_p,station
Atlantic croaker,ADI,0.4961036528034194,0.10092013290733334,9M
Atlantic croaker,AEI,-0.33378586357194917,0.2889968386738468,9M
Atlantic croaker,LFC,-0.2100152743567294,0.512378421850357,9M
Atlantic croaker,MFC,0.4626353992566429,0.1299152513629172,9M
Atlantic croaker,HFC,0.4634919639554642,0.12911245594697268,9M
Atlantic croaker,ACTspFract,0.3821945446196895,0.22017424339939015,9M
Atlantic croaker,ACTspCount,0.38484035889310625,0.21672850982445988,9M
Atlantic croaker,ACTspMean,-0.648041495284881,0.022670574508847713,9M
Atlantic croaker,EVNspFract,0.46986769897200054,0.12323852010765435,9M
Atlantic croaker,EVNspMean,0.46433577282492333,0.12832478442398748,9M
Atlantic croaker,EVNspCount,0.06370176895829799,0.844079027506391,9M
Atlantic croaker,TFSD,0.2452212874333331,0.44236656737446955,9M
Atlantic croaker,H_Havrda,0.5974473275468039,0.04022694203161501,9M
Atlantic croaker,H_Renyi,0.6663596731719248,0.017972197364664853,9M
Atlantic croaker,H_pairedShannon,0.6630632987294747,0.01875956633969324,9M
Atlantic croaker,H_gamma,0.6340308288622531,0.026823827755724478,9M
Atlantic croaker,H_GiniSimpson,0.6483801609582406,0.02257637410123266,9M
Atlantic croaker,RAOQ,0.630156858436697,0.02806318479824822,9M
Atlantic croaker,AGI,-0.3977218947731311,0.20042063847605898,9M
Atlantic croaker,nROI,0.9309637552653818,1.099003400288875e-05,9M
Atlantic croaker,aROI,0.8591530276444487,0.00034293948006199255,9M
Oyster toadfish boat whistle,File,0.15016208144027615,0.6413476019685611,9M
Oyster toadfish boat whistle,Black drum,-0.20096650247330883,0.5311168164034812,9M
Oyster toadfish boat whistle,Bottlenose dolphin burst pulses,0.0870960241075453,0.7878152565251741,9M
Oyster toadfish boat whistle,Bottlenose dolphin whistles,0.27600354736166455,0.3852011733787669,9M
Oyster toadfish boat whistle,ZCR,0.6710816444659942,0.016886875850251774,9M
Oyster toadfish boat whistle,MEANt,0.5883188814867737,0.04420024295470933,9M
Oyster toadfish boat whistle,VARt,-0.7639975924590536,0.0038186733511909017,9M
Oyster toadfish boat whistle,SKEWt,-0.6288435252491394,0.02849256926720749,9M
Oyster toadfish boat whistle,KURTt,0.4920126196858968,0.10420720354389662,9M
Oyster toadfish boat whistle,LEQt,-0.8035806137205541,0.00163848081389883,9M
Oyster toadfish boat whistle,BGNt,-0.8656501844374513,0.00027392154432372406,9M
Oyster toadfish boat whistle,SNRt,0.915804911672385,2.8889906798857334e-05,9M
Oyster toadfish boat whistle,MED,-0.7904644187461277,0.0022106950356365076,9M
Oyster toadfish boat whistle,Ht,-0.9061570040041786,4.88758515374886e-05,9M
Oyster toadfish boat whistle,ACTtFraction,-0.21639085162055274,0.49935274412927333,9M
Oyster toadfish boat whistle,ACTtCount,-0.21553506320244026,0.5010925252645888,9M
Oyster toadfish boat whistle,ACTtMean,0.9019347738608525,6.0462860434577786e-05,9M
Oyster toadfish boat whistle,EVNtFraction,0.46264227861429114,0.12990879092476482,9M
Oyster toadfish boat whistle,EVNtMean,0.546271314295708,0.06612364412421551,9M
Oyster toadfish boat whistle,EVNtCount,-0.2550699903892228,0.42365023406996627,9M
Oyster toadfish boat whistle,MEANf,-0.7056280455116266,0.010348911178124852,9M
Oyster toadfish boat whistle,VARf,-0.7779443279688589,0.0028885902710314684,9M
Oyster toadfish boat whistle,SKEWf,-0.7172024804174884,0.008653334136795884,9M
Oyster toadfish boat whistle,KURTf,-0.7545580482145349,0.0045662780267681875,9M
Oyster toadfish boat whistle,NBPEAKS,0.2963597393945253,0.3496112679618963,9M
Oyster toadfish boat whistle,LEQf,-0.6612781625771731,0.019196350192256437,9M
Oyster toadfish boat whistle,ENRf,-0.6612781625964447,0.01919635018750136,9M
Oyster toadfish boat whistle,BGNf,-0.8028268679582173,0.001667896184056531,9M
Oyster toadfish boat whistle,SNRf,0.9332774521416944,9.304549514447317e-06,9M
Oyster toadfish boat whistle,Hf,0.7098467878217588,0.009704613221143181,9M
Oyster toadfish boat whistle,EAS,0.7391773598174936,0.006015100097322954,9M
Oyster toadfish boat whistle,ECU,0.8112290881231679,0.001361960198013699,9M
Oyster toadfish boat whistle,ECV,0.6720590922602415,0.01666836996778113,9M
Oyster toadfish boat whistle,EPS,-0.8161587631027725,0.0012037644155997766,9M
Oyster toadfish boat whistle,EPS_KURT,-0.7101847401710015,0.009654326393557115,9M
Oyster toadfish boat whistle,EPS_SKEW,-0.7076800672934404,0.010031668974694223,9M
Oyster toadfish boat whistle,ACI,0.45601416170455544,0.13623061416152127,9M
Oyster toadfish boat whistle,NDSI,0.7539982362483753,0.004613845760319028,9M
Oyster toadfish boat whistle,rBA,0.7539982362451316,0.004613845760595724,9M
Oyster toadfish boat whistle,AnthroEnergy,-0.7769489882922176,0.0029485690536962482,9M
Oyster toadfish boat whistle,BioEnergy,-0.46734678826310455,0.125539665412165,9M
Oyster toadfish boat whistle,BI,0.7590181405866736,0.004200423240857531,9M
Oyster toadfish boat whistle,ROU,-0.7754862578007865,0.0030384276096614773,9M
Oyster toadfish boat whistle,ADI,0.8369529967588666,0.0006854824936149144,9M
Oyster toadfish boat whistle,AEI,-0.8850341468575614,0.00013002007086716517,9M
Oyster toadfish boat whistle,LFC,-0.7368058802361783,0.006266047355904897,9M
Oyster toadfish boat whistle,MFC,-0.5917545285533198,0.042673649464855426,9M
Oyster toadfish boat whistle,HFC,-0.4251493599191345,0.1682739968174969,9M
Oyster toadfish boat whistle,ACTspFract,-0.5284871964122664,0.07732446430282684,9M
Oyster toadfish boat whistle,ACTspCount,-0.5286972068407152,0.07718511812332735,9M
Oyster toadfish boat whistle,ACTspMean,0.6060846003309769,0.036707549555050845,9M
Oyster toadfish boat whistle,EVNspFract,-0.3551484705480991,0.2572778724391723,9M
Oyster toadfish boat whistle,EVNspMean,0.09590454679980773,0.7668554387005184,9M
Oyster toadfish boat whistle,EVNspCount,-0.6627660283719439,0.018831792007919974,9M
Oyster toadfish boat whistle,TFSD,0.3021058175784129,0.33989469857339444,9M
Oyster toadfish boat whistle,H_Havrda,0.7832762742800532,0.0025829469833060876,9M
Oyster toadfish boat whistle,H_Renyi,0.7082311777563584,0.009947714971233632,9M
Oyster toadfish boat whistle,H_pairedShannon,0.7115488239391506,0.009453324034655163,9M
Oyster toadfish boat whistle,H_gamma,0.6946906359171772,0.012167345670122072,9M
Oyster toadfish boat whistle,H_GiniSimpson,0.7403541565047005,0.005893418285238907,9M
Oyster toadfish boat whistle,RAOQ,0.696056682231254,0.011928179381627588,9M
Oyster toadfish boat whistle,AGI,0.4438346295531282,0.1483593694646025,9M
Oyster toadfish boat whistle,nROI,-0.11181738494715834,0.7293604970239269,9M
Oyster toadfish boat whistle,aROI,-0.017582087762934337,0.9567494100124687,9M
Bottlenose dolphin echolocation,File,0.516390985961193,0.08564327399886484,9M
Bottlenose dolphin echolocation,Black drum,-0.20869712423995537,0.515089897364307,9M
Bottlenose dolphin echolocation,Bottlenose dolphin burst pulses,0.6028089861505115,0.03801528606913373,9M
Bottlenose dolphin echolocation,Bottlenose dolphin whistles,0.5137322082022391,0.08754983944487946,9M
Bottlenose dolphin echolocation,ZCR,0.17223864576198722,0.5924561631532566,9M
Bottlenose dolphin echolocation,MEANt,-0.10973509495647248,0.7342379351333996,9M
Bottlenose dolphin echolocation,VARt,-0.43491987615306177,0.15766182337621987,9M
Bottlenose dolphin echolocation,SKEWt,-0.09843435480301169,0.7608615720697444,9M
Bottlenose dolphin echolocation,KURTt,0.09112376016109416,0.7782143976352139,9M
Bottlenose dolphin echolocation,LEQt,-0.6326362337532585,0.027265331546274595,9M
Bottlenose dolphin echolocation,BGNt,-0.5705253495238849,0.05272891732962172,9M
Bottlenose dolphin echolocation,SNRt,0.4296620271973329,0.1633182064383412,9M
Bottlenose dolphin echolocation,MED,-0.5861979030491691,0.04516172796353689,9M
Bottlenose dolphin echolocation,Ht,-0.5167235569940443,0.08540679072910784,9M
Bottlenose dolphin echolocation,ACTtFraction,-0.20188420367714263,0.5292032169737444,9M
Bottlenose dolphin echolocation,ACTtCount,-0.20065526267322165,0.5317664857970035,9M
Bottlenose dolphin echolocation,ACTtMean,0.4255789217400729,0.1677982230643972,9M
Bottlenose dolphin echolocation,EVNtFraction,0.23457749796262872,0.463030641038903,9M
Bottlenose dolphin echolocation,EVNtMean,-0.09859169159296428,0.7604891893372093,9M
Bottlenose dolphin echolocation,EVNtCount,0.2611184559533699,0.41235252893164687,9M
Bottlenose dolphin echolocation,MEANf,-0.6298980913413547,0.02814741489044635,9M
Bottlenose dolphin echolocation,VARf,-0.5064778821165757,0.0928973246717831,9M
Bottlenose dolphin echolocation,SKEWf,-0.66838624706732,0.01750032087254129,9M
Bottlenose dolphin echolocation,KURTf,-0.6725721487372214,0.01655451238058499,9M
Bottlenose dolphin echolocation,NBPEAKS,-0.1504986732190588,0.6405916489687082,9M
Bottlenose dolphin echolocation,LEQf,-0.6592012639767386,0.019713830173632773,9M
Bottlenose dolphin echolocation,ENRf,-0.6592012639736398,0.019713830174412406,9M
Bottlenose dolphin echolocation,BGNf,-0.6169973273192707,0.03258228935753446,9M
Bottlenose dolphin echolocation,SNRf,0.4865770266913441,0.10868388581240884,9M
Bottlenose dolphin echolocation,Hf,0.6592641017426051,0.01969802561985573,9M
Bottlenose dolphin echolocation,EAS,0.19434035023890656,0.545020492672879,9M
Bottlenose dolphin echolocation,ECU,0.2921629977989688,0.3568003779375727,9M
Bottlenose dolphin echolocation,ECV,0.14838178412811628,0.6453511676953632,9M
Bottlenose dolphin echolocation,EPS,-0.5699254755831809,0.05303509369369608,9M
Bottlenose dolphin echolocation,EPS_KURT,-0.6086395571411918,0.03571005222762326,9M
Bottlenose dolphin echolocation,EPS_SKEW,-0.6089784149145735,0.03557922699442151,9M
Bottlenose dolphin echolocation,ACI,0.036445014441700174,0.9104697452559789,9M
Bottlenose dolphin echolocation,NDSI,0.6744984364568005,0.016132125800748236,9M
Bottlenose dolphin echolocation,rBA,0.6744984364586488,0.016132125800346793,9M
Bottlenose dolphin echolocation,AnthroEnergy,-0.5051114002374124,0.0939286546389414,9M
Bottlenose dolphin echolocation,BioEnergy,-0.5781182547936927,0.04895986161339856,9M
Bottlenose dolphin echolocation,BI,0.6323968898178733,0.02734162802959293,9M
Bottlenose dolphin echolocation,ROU,-0.49615181673864617,0.1008818522788172,9M
Bottlenose dolphin echolocation,ADI,0.6172137245609997,0.03250401452021088,9M
Bottlenose dolphin echolocation,AEI,-0.6015414046773058,0.03853014090406191,9M
Bottlenose dolphin echolocation,LFC,-0.7174205233968214,0.0086235303370794,9M
Bottlenose dolphin echolocation,MFC,-0.3015915397170684,0.3407583503690679,9M
Bottlenose dolphin echolocation,HFC,-0.3549711018082803,0.25753249056723954,9M
Bottlenose dolphin echolocation,ACTspFract,-0.4141312778387093,0.18076838070470205,9M
Bottlenose dolphin echolocation,ACTspCount,-0.4133926489346248,0.18162606616918622,9M
Bottlenose dolphin echolocation,ACTspMean,-0.02839509245127162,0.9301965200317346,9M
Bottlenose dolphin echolocation,EVNspFract,-0.40397172259418457,0.19278784122894307,9M
Bottlenose dolphin echolocation,EVNspMean,-0.3059453085701387,0.3334842134601283,9M
Bottlenose dolphin echolocation,EVNspCount,-0.46313488022890203,0.12944673027042053,9M
Bottlenose dolphin echolocation,TFSD,0.46034445299492344,0.13207834201806523,9M
Bottlenose dolphin echolocation,H_Havrda,0.6499887546209429,0.022132825355214387,9M
Bottlenose dolphin echolocation,H_Renyi,0.6843455004281181,0.014095600862938687,9M
Bottlenose dolphin echolocation,H_pairedShannon,0.6589623661490135,0.019774000826035764,9M
Bottlenose dolphin echolocation,H_gamma,0.6855958428468327,0.013851311409821333,9M
Bottlenose dolphin echolocation,H_GiniSimpson,0.6502637945782594,0.022057626630439378,9M
Bottlenose dolphin echolocation,RAOQ,0.6746823023746685,0.016092227185897024,9M
Bottlenose dolphin echolocation,AGI,-0.32943192738745863,0.2957205837903945,9M
Bottlenose dolphin echolocation,nROI,0.19895789441561973,0.5353154465468903,9M
Bottlenose dolphin echolocation,aROI,0.39463387118908816,0.20425930571567133,9M
Red drum,File,0.5087509559723469,0.09119869909966351,9M
Red drum,Black drum,-0.39780033549734445,0.2003237104942918,9M
Red drum,Bottlenose dolphin burst pulses,0.04959123202446239,0.8783583714781756,9M
Red drum,Bottlenose dolphin whistles,0.5239220140114429,0.08039616227668912,9M
Red drum,ZCR,-0.5488082233288468,0.06462293510556832,9M
Red drum,MEANt,-0.2115300302709667,0.5092702723138295,9M
Red drum,VARt,-0.5051910405634145,0.09386833702281594,9M
Red drum,SKEWt,0.6369894462270422,0.025904329990634994,9M
Red drum,KURTt,-0.6925210836686075,0.012554467712432245,9M
Red drum,LEQt,-0.38261561166432934,0.21962367917883516,9M
Red drum,BGNt,-0.2441017463410969,0.4445189129344978,9M
Red drum,SNRt,-0.05998525398955866,0.8530859769742734,9M
Red drum,MED,-0.5273765790694724,0.07806423989975368,9M
Red drum,Ht,-0.11370267315421109,0.7249524286875573,9M
Red drum,ACTtFraction,0.3603314908121228,0.2499023474813235,9M
Red drum,ACTtCount,0.36324258513443836,0.24581486418150694,9M
Red drum,ACTtMean,-0.08330172674212528,0.79688456221705,9M
Red drum,EVNtFraction,0.49659425789582773,0.10053065468794252,9M
Red drum,EVNtMean,-0.2556869430907104,0.4224909403458286,9M
Red drum,EVNtCount,0.9178393809214934,2.5653784441900668e-05,9M
Red drum,MEANf,-0.571838319252779,0.05206310091311386,9M
Red drum,VARf,-0.5912760740117635,0.04288397297687898,9M
Red drum,SKEWf,-0.6382454576891277,0.02552096335558068,9M
Red drum,KURTf,-0.595819911785048,0.04091594382435945,9M
Red drum,NBPEAKS,-0.8604305920161089,0.00032840335202566004,9M
Red drum,LEQf,-0.6258903639413574,0.029475360448078164,9M
Red drum,ENRf,-0.62589036393361,0.02947536045068808,9M
Red drum,BGNf,-0.4634073234091407,0.12919163897879515,9M
Red drum,SNRf,0.16564342441890315,0.6069113062008477,9M
Red drum,Hf,0.6211045209946343,0.03111955217733735,9M
Red drum,EAS,-0.5033976064061241,0.09523296260929962,9M
Red drum,ECU,-0.42170660660455217,0.1721178197972445,9M
Red drum,ECV,-0.4857285188678948,0.10939402985149471,9M
Red drum,EPS,-0.06920809224243367,0.830766234401126,9M
Red drum,EPS_KURT,-0.36732184054237693,0.24015385739735903,9M
Red drum,EPS_SKEW,-0.42024570521394,0.17376543029883867,9M
Red drum,ACI,-0.7499921309664759,0.0049652697788754845,9M
Red drum,NDSI,0.546031320667985,0.06626684728661403,9M
Red drum,rBA,0.5460313206628917,0.06626684728965543,9M
Red drum,AnthroEnergy,-0.5930549395673905,0.04210569641672655,9M
Red drum,BioEnergy,-0.039087569240611575,0.904003620351457,9M
Red drum,BI,0.05725512071162588,0.8597127726779563,9M
Red drum,ROU,-0.5919054188012213,0.04260747157462611,9M
Red drum,ADI,0.43555759048090037,0.15698436442144426,9M
Red drum,AEI,-0.2790810620368509,0.3797051215221874,9M
Red drum,LFC,-0.2072129063874564,0.5181504540719806,9M
Red drum,MFC,0.4873358097929846,0.10805143271489626,9M
Red drum,HFC,0.434818681671698,0.15776949528928483,9M
Red drum,ACTspFract,0.36885698397769423,0.23804362650652505,9M
Red drum,ACTspCount,0.3727270236951019,0.23277279566007053,9M
Red drum,ACTspMean,-0.7205281580558112,0.008207037339159574,9M
Red drum,EVNspFract,0.39966491409379257,0.19802813945770736,9M
Red drum,EVNspMean,0.3070341413284501,0.331678298544793,9M
Red drum,EVNspCount,0.12562413727137983,0.6972603163528015,9M
Red drum,TFSD,0.16553883038349923,0.6071416137041405,9M
Red drum,H_Havrda,0.5460927555486859,0.06623016897930661,9M
Red drum,H_Renyi,0.6369221057573498,0.025925001045598046,9M
Red drum,H_pairedShannon,0.6198160130803373,0.03157325479963069,9M
Red drum,H_gamma,0.6053196966796452,0.037010007673406106,9M
Red drum,H_GiniSimpson,0.5986682131092719,0.03971549486321103,9M
Red drum,RAOQ,0.5969932870945183,0.040418334479696685,9M
Red drum,AGI,-0.5022847945683782,0.09608636815750653,9M
Red drum,nROI,0.9226276640347251,1.915735283380758e-05,9M
Red drum,aROI,0.9344185834660325,8.552310573864381e-06,9M
Silver perch,File,-0.54792193656272,0.0651445123478162,9M
Silver perch,Black drum,0.5897620822465997,0.043554344326276626,9M
Silver perch,Bottlenose dolphin burst pulses,-0.07555939541177047,0.8154612802068334,9M
Silver perch,Bottlenose dolphin whistles,-0.513516685545223,0.0877056342642325,9M
Silver perch,ZCR,0.3495657003188567,0.26536245434697076,9M
Silver perch,MEANt,-0.00575439253253144,0.9858394248354092,9M
Silver perch,VARt,0.6716775958734709,0.01675340384547284,9M
Silver perch,SKEWt,-0.4176604230644987,0.17670528481422207,9M
Silver perch,KURTt,0.5422915399650299,0.06852610713067324,9M
Silver perch,LEQt,0.5555637525242423,0.060741956767842595,9M
Silver perch,BGNt,0.4529671994298992,0.13920242445524905,9M
Silver perch,SNRt,-0.19251916406403757,0.5488682774975149,9M
Silver perch,MED,0.694778396921328,0.012151874623953942,9M
Silver perch,Ht,0.3561095495995078,0.2559007675792805,9M
Silver perch,ACTtFraction,-0.30702439790396185,0.3316944351816728,9M
Silver perch,ACTtCount,-0.31167548151038227,0.3240400799649771,9M
Silver perch,ACTtMean,-0.16309205046473313,0.6125385449919412,9M
Silver perch,EVNtFraction,-0.6104684299117106,0.035008027869226674,9M
Silver perch,EVNtMean,0.024212957532379967,0.9404599784680135,9M
Silver perch,EVNtCount,-0.7698684011616294,0.003403055962733848,9M
Silver perch,MEANf,0.7014012908574845,0.01102581812010864,9M
Silver perch,VARf,0.7630642770593954,0.003888137531776906,9M
Silver perch,SKEWf,0.7831312931536465,0.0025909163318572205,9M
Silver perch,KURTf,0.7543065773575359,0.004587599624391526,9M
Silver perch,NBPEAKS,0.6415093965179273,0.024543956130359208,9M
Silver perch,LEQf,0.7512444450142293,0.004853315268317962,9M
Silver perch,ENRf,0.751244445006997,0.004853315268958951,9M
Silver perch,BGNf,0.6444975543378391,0.023673551659582168,9M
Silver perch,SNRf,-0.4125313790101412,0.1826293565766861,9M
Silver perch,Hf,-0.768782483004527,0.003477209278938986,9M
Silver perch,EAS,0.287159818881642,0.36547217872987925,9M
Silver perch,ECU,0.16699678490137196,0.603934283061477,9M
Silver perch,ECV,0.3384703746373234,0.28186020310057075,9M
Silver perch,EPS,0.27287187911209293,0.3908355881060843,9M
Silver perch,EPS_KURT,0.5439862139467763,0.06749585267879324,9M
Silver perch,EPS_SKEW,0.5947500074940071,0.04137344957993962,9M
Silver perch,ACI,0.5759434875588075,0.050019385802132346,9M
Silver perch,NDSI,-0.706063844737149,0.010280921044040518,9M
Silver perch,rBA,-0.7060638447270156,0.010280921045617588,9M
Silver perch,AnthroEnergy,0.7650186308197289,0.003743762662320019,9M
Silver perch,BioEnergy,0.0657448845938094,0.8391347774519011,9M
Silver perch,BI,-0.19862875283433076,0.5360047950291706,9M
Silver perch,ROU,0.7580064988868762,0.004281387132241426,9M
Silver perch,ADI,-0.6244828745058651,0.02995225281190003,9M
Silver perch,AEI,0.48822413246158913,0.10731411865381607,9M
Silver perch,LFC,0.3973498073293376,0.20088081267598745,9M
Silver perch,MFC,-0.2658225244232976,0.40367105757699584,9M
Silver perch,HFC,-0.2920097356876445,0.3570643893301355,9M
Silver perch,ACTspFract,-0.19484309889526583,0.5439602779481892,9M
Silver perch,ACTspCount,-0.19986200329271836,0.5334238323359878,9M
Silver perch,ACTspMean,0.47451701342666075,0.11906739374623866,9M
Silver perch,EVNspFract,-0.2922188141787488,0.3567042535639378,9M
Silver perch,EVNspMean,-0.3791206543058411,0.22421866275776697,9M
Silver perch,EVNspCount,0.1274168865563433,0.6931242549795482,9M
Silver perch,TFSD,-0.2573216337332317,0.41942682087973954,9M
Silver perch,H_Havrda,-0.7189138625715585,0.008421465609392685,9M
Silver perch,H_Renyi,-0.7771076098357681,0.002938947633232681,9M
Silver perch,H_pairedShannon,-0.7681044036534372,0.0035241311562310166,9M
Silver perch,H_gamma,-0.7456402077865261,0.005369542925377854,9M
Silver perch,H_GiniSimpson,-0.758180235416162,0.004267399292555395,9M
Silver perch,RAOQ,-0.7435765409034762,0.005569698434214308,9M
Silver perch,AGI,0.3029936318923335,0.33840652727921433,9M
Silver perch,nROI,-0.8344510091661775,0.0007364346159659411,9M
Silver perch,aROI,-0.8091988817081552,0.0014315643978865928,9M
Oyster toadfish grunt,File,0.14030742052150036,0.6636163225213623,9M
Oyster toadfish grunt,Black drum,-0.13458044625363225,0.6766747495517109,9M
Oyster toadfish grunt,Bottlenose dolphin burst pulses,0.2358159134750511,0.4606034144904367,9M
Oyster toadfish grunt,Bottlenose dolphin whistles,0.27643657535642163,0.3844253819492767,9M
Oyster toadfish grunt,ZCR,0.848219622962611,0.0004888559983527767,9M
Oyster toadfish grunt,MEANt,0.5194629412651914,0.08347570674080988,9M
Oyster toadfish grunt,VARt,-0.6031850590331509,0.0378634836825267,9M
Oyster toadfish grunt,SKEWt,-0.8072076207879815,0.0015024568094545237,9M
Oyster toadfish grunt,KURTt,0.6917801838363142,0.012688734905251572,9M
Oyster toadfish grunt,LEQt,-0.7742749254529226,0.00311440711774463,9M
Oyster toadfish grunt,BGNt,-0.8501822073452683,0.000459648849046544,9M
Oyster toadfish grunt,SNRt,0.9465932119071743,3.1273595614616813e-06,9M
Oyster toadfish grunt,MED,-0.6833393912290839,0.01429446979602396,9M
Oyster toadfish grunt,Ht,-0.9102882047243697,3.930346229367424e-05,9M
Oyster toadfish grunt,ACTtFraction,-0.4175964178448077,0.1767784604177509,9M
Oyster toadfish grunt,ACTtCount,-0.41554148253161577,0.17913789509324107,9M
Oyster toadfish grunt,ACTtMean,0.9453209071937363,3.510441903321118e-06,9M
Oyster toadfish grunt,EVNtFraction,0.2835368748279773,0.37181996400099976,9M
Oyster toadfish grunt,EVNtMean,0.4329399277443432,0.1597770031009024,9M
Oyster toadfish grunt,EVNtCount,-0.4601448607181641,0.13226789674756984,9M
Oyster toadfish grunt,MEANf,-0.6270256357979525,0.02909470634937749,9M
Oyster toadfish grunt,VARf,-0.6155908286316375,0.03309434444506017,9M
Oyster toadfish grunt,SKEWf,-0.6031041334682794,0.037896112873221886,9M
Oyster toadfish grunt,KURTf,-0.6519391232398998,0.02160358605014088,9M
Oyster toadfish grunt,NBPEAKS,0.4800292052292793,0.11424378772358858,9M
Oyster toadfish grunt,LEQf,-0.5722079923763519,0.05187670543974724,9M
Oyster toadfish grunt,ENRf,-0.5722079923883572,0.05187670543370158,9M
Oyster toadfish grunt,BGNf,-0.7311055300449815,0.006901423874424826,9M
Oyster toadfish grunt,SNRf,0.8957264437744006,8.130393637290142e-05,9M
Oyster toadfish grunt,Hf,0.6012284089202768,0.03865803101580198,9M
Oyster toadfish grunt,EAS,0.9015854059336542,6.151037660199972e-05,9M
Oyster toadfish grunt,ECU,0.9286269804945684,1.292843246226644e-05,9M
Oyster toadfish grunt,ECV,0.8303219002302071,0.0008268749984620726,9M
Oyster toadfish grunt,EPS,-0.9092793435209808,4.149138117058102e-05,9M
Oyster toadfish grunt,EPS_KURT,-0.6958443351956103,0.011965126167871466,9M
Oyster toadfish grunt,EPS_SKEW,-0.6713986273626827,0.016815786079373573,9M
Oyster toadfish grunt,ACI,0.7144265972921808,0.009039525621510655,9M
Oyster toadfish grunt,NDSI,0.6749361515698089,0.016037261622881695,9M
Oyster toadfish grunt,rBA,0.6749361515682862,0.016037261623211004,9M
Oyster toadfish grunt,AnthroEnergy,-0.6129235497071799,0.034081204696318236,9M
Oyster toadfish grunt,BioEnergy,-0.6756767857553548,0.01587768233079723,9M
Oyster toadfish grunt,BI,0.8861059063680441,0.0001243033917216535,9M
Oyster toadfish grunt,ROU,-0.6076048178678983,0.0361116682342887,9M
Oyster toadfish grunt,ADI,0.7695234045056298,0.003426482982002133,9M
Oyster toadfish grunt,AEI,-0.8634897629096604,0.0002955416853158109,9M
Oyster toadfish grunt,LFC,-0.8049961287018377,0.001584316457513409,9M
Oyster toadfish grunt,MFC,-0.80981409773175,0.0014101901325788216,9M
Oyster toadfish grunt,HFC,-0.7006716151285193,0.011145922444436879,9M
Oyster toadfish grunt,ACTspFract,-0.772153931297102,0.003250915585154968,9M
Oyster toadfish grunt,ACTspCount,-0.7719092404595698,0.003266951842141761,9M
Oyster toadfish grunt,ACTspMean,0.7575922683478715,0.004314877608190869,9M
Oyster toadfish grunt,EVNspFract,-0.6509202647773342,0.021878893042962155,9M
Oyster toadfish grunt,EVNspMean,-0.22098163879353502,0.49006618083890335,9M
Oyster toadfish grunt,EVNspCount,-0.7773646624950998,0.0029234065104664906,9M
Oyster toadfish grunt,TFSD,0.32964268787352413,0.2953930995884447,9M
Oyster toadfish grunt,H_Havrda,0.6889328301459021,0.013214646905557952,9M
Oyster toadfish grunt,H_Renyi,0.602471398146439,0.03815192281837312,9M
Oyster toadfish grunt,H_pairedShannon,0.6029919048903667,0.03794139659067703,9M
Oyster toadfish grunt,H_gamma,0.6078469269036764,0.036017410221397386,9M
Oyster toadfish grunt,H_GiniSimpson,0.630505193533398,0.027950087276901462,9M
Oyster toadfish grunt,RAOQ,0.6062575588853896,0.036639403569807626,9M
Oyster toadfish grunt,AGI,0.3884815726816947,0.2120400470945499,9M
Oyster toadfish grunt,nROI,-0.3914575307590581,0.20825427291390952,9M
Oyster toadfish grunt,aROI,-0.22398905434116173,0.4840252751304991,9M
Vessel,File,0.12605756749283145,0.6962596488659119,9M
Vessel,Black drum,-0.279377695107247,0.37917752472602073,9M
Vessel,Bottlenose dolphin burst pulses,-0.265565508354262,0.4041429945817806,9M
Vessel,Bottlenose dolphin whistles,0.17959572547214925,0.5764903924261793,9M
Vessel,ZCR,-0.7810532661671323,0.0027072154964631525,9M
Vessel,MEANt,-0.021941500734261488,0.9460379838001893,9M
Vessel,VARt,-0.2170954156414684,0.49792242333546266,9M
Vessel,SKEWt,0.7446593183741865,0.005463991115662504,9M
Vessel,KURTt,-0.772904562127442,0.0032020948315636,9M
Vessel,LEQt,0.0600088631790477,0.8530287082969512,9M
Vessel,BGNt,0.16051828855942799,0.6182346928907629,9M
Vessel,SNRt,-0.3817751991162934,0.22072338223161964,9M
Vessel,MED,-0.13417043041677845,0.6776128443659177,9M
Vessel,Ht,0.2454713722344913,0.4418864590773256,9M
Vessel,ACTtFraction,0.5120534393283949,0.08876833202012395,9M
Vessel,ACTtCount,0.5119886773041167,0.08881556623297761,9M
Vessel,ACTtMean,-0.40641208701637543,0.18985691091941698,9M
Vessel,EVNtFraction,0.36790447756093436,0.2393516566984697,9M
Vessel,EVNtMean,0.00716897402905349,0.9823588118750317,9M
Vessel,EVNtCount,0.7711031288713761,0.0033202075370481333,9M
Vessel,MEANf,-0.11816306374014385,0.7145540878419459,9M
Vessel,VARf,-0.2379946995961442,0.4563476825893819,9M
Vessel,SKEWf,-0.1847384035441072,0.5654327997975375,9M
Vessel,KURTf,-0.13464471384050175,0.6765277468673392,9M
Vessel,NBPEAKS,-0.6355168856765991,0.026359081614281944,9M
Vessel,LEQf,-0.17723156693306732,0.5816022698449426,9M
Vessel,ENRf,-0.1772315669213549,0.5816022698703117,9M
Vessel,BGNf,-0.03434654328931891,0.9156081125739526,9M
Vessel,SNRf,-0.18761965842734915,0.5592753942475266,9M
Vessel,Hf,0.1782569732487721,0.5793829081809461,9M
Vessel,EAS,-0.7115381561248988,0.009454883763716225,9M
Vessel,ECU,-0.6561481728548089,0.020492945952562056,9M
Vessel,ECV,-0.7583841803696902,0.004251023495439889,9M
Vessel,EPS,0.3792539327164309,0.22404238571040133,9M
